Date,Temperature,Dissolved Oxygen,pH,Chlorophyll,Salinty,Turbidity,dom,Suspended Matter
12-09-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.591615346,0.0
12-09-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.427487491,0.500658838
12-09-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.615359461,0.579480914
12-09-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.591442531,0.576111656
12-10-2016,33.60175981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-10-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.9950731820000001,1.126183738
12-10-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.8214882059999999,0.980417721
12-10-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.474849698,0.546461133
12-10-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.619855366,0.585325714
12-11-2018,31.43737894,0.0,0.0,0.0,0.0,0.0,0.50874161,0.582718377
12-11-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.8182681860000001,1.006109665
12-11-2020,0.0,-0.086826748,7.180172188,0.08397343,0.140829145,-0.097181321,0.487435357,0.562725401
12-11-2021,0.0,-0.032709315,7.55433057,0.031979145,0.043835798,-0.053169584,0.438174232,0.499765457
12-11-2022,0.0,-0.046851126,7.498201998,0.046006706,0.026675527,-0.019955792,0.0,0.0
12-12-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.427763873,0.538858502
12-12-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.455397609,0.569890505
12-12-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.473001647,0.533703549
12-12-2021,0.0,-0.041068593,7.3166259,0.040328856,0.247774267,-0.077503777,0.40150532,0.477583434
12-12-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.819955641,0.9977110029999999
13-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.389664853,0.498052273
13-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.404483431,0.481883471
13-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.421691546,0.498867862
13-02-2018,22.14485694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.406736432,0.514611164
13-02-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.7907290760000001,0.956770102
13-02-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.433070095,0.504021534
13-03-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.443589587,0.545439376
13-03-2019,0.0,-0.280581254,8.203262315,0.274009,0.083505443,-0.173222122,0.569543579,0.631318274
13-03-2020,25.26450781,0.0,0.0,0.0,0.0,0.0,0.523816166,0.596507426
13-03-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.612954791,0.585761309
13-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.916814177,1.056067935
13-04-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.588183076,0.632165039
13-04-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.4509487,0.518050694
13-04-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.980859962,1.08719558
13-05-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.437542725,0.512456896
13-05-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.54221512,0.571615303
13-06-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.146809797,0.0
13-06-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.626502121
13-06-2021,24.426497,0.0,0.0,0.0,0.0,0.0,0.456561395,0.518664986
13-06-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-07-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-07-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.614426413,0.0
13-07-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.603843729,0.635244088
13-07-2021,0.0,0.0,0.0,0.0,0.0,0.0,1.059713982,1.113017181
13-07-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.601055794,0.574834636
13-08-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.606724911,0.638583735
13-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.587110968,0.622421079
13-08-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.930054144,1.0374199979999998
13-08-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-09-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.480068359,0.543168727
13-09-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.656089376,0.598563859
13-09-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.504657241,0.551024609
13-10-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.457831984,0.528095253
13-10-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.426228113,0.520495331
13-10-2021,0.0,-0.090332049,7.532180613,0.088552049,0.143765562,-0.062659074,0.0,0.0
13-10-2022,0.0,-0.043321899,7.549502443,0.042137956,0.020750935,-0.041226201,0.519085261,0.542825012
13-11-2016,27.41418193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-11-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.496774228,0.591509713
13-11-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.440413899,0.529884759
13-11-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.421502498,0.533401599
13-11-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-11-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.43105436,0.493385104
13-12-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.451424227,0.548395613
13-12-2019,0.0,-0.084954406,7.136091986,0.082176372,0.141740699,-0.131198965,0.847786815,1.056459297
13-12-2020,0.0,0.0,0.0,0.0,0.0,0.0,1.2144427709999999,1.1637249029999999
13-12-2021,25.23979145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-12-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.636574831,0.593268333
14-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.386828498,0.502249569
14-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.510611671,0.60231046
14-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.449526524,0.539301884
14-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.404200738,0.485213313
14-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.415000945,0.490837129
14-02-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.429080046,0.544516843
14-02-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.54167198,0.618443761
14-02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.471454475,0.529892116
14-02-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.431702257,0.509861606
14-02-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.83405823,1.00476346
14-03-2017,26.75142517,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-03-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.548655531,0.611946578
14-03-2019,0.0,0.0,0.0,0.0,0.0,0.0,1.087833357,1.1866324540000002
14-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.519764303,0.579721728
14-03-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.577117815,0.565812872
14-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-04-2020,28.58030173,0.0,0.0,0.0,0.0,0.0,0.572535818,0.599680512
14-04-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-04-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.57321872,0.583642537
14-05-2016,1.967628636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-05-2019,37.2361135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.578687079,0.623686755
14-05-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.51843401,0.563929657
14-05-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.559496569,0.582223005
14-06-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.149827733,0.0
14-06-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625005633
14-06-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.538729289,0.600853818
14-06-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.509451989,0.551755374
14-06-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.984872591,1.086774657
14-07-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.625104773,0.593318031
14-07-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.554760409,0.0
14-07-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-07-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-08-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.592305173,0.623766205
14-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-08-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.544137375,0.571989971
14-08-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.59944256,0.576275941
14-09-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0948308390000001,1.199421862
14-09-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.587362572,0.0
14-09-2020,30.72889466,0.0,0.0,0.0,0.0,0.0,0.510477018,0.564451283
14-09-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.670815952,0.610097931
14-09-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.597197868,0.577906232
14-10-2019,24.99617728,-0.164181717,7.426611305,0.161135543,0.120114727,-0.172318282,0.0,0.0
14-10-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.47580255,0.552020847
14-10-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.477096277,0.538154442
14-10-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.463463683,0.524605122
14-11-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-11-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.452999319,0.550308235
14-11-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.9124964440000001,1.008631378
14-11-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.446991751,0.509773744
14-12-2018,25.05538314,0.0,0.0,0.0,0.0,0.0,0.493481226,0.582221482
14-12-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.392439512,0.496117586
14-12-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.553673596,0.554033796
14-12-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.474721923,0.519207903
14-12-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.688415196,0.607022829
15-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.422846161,0.532134579
15-01-2019,19.90692575,0.0,0.0,0.0,0.0,0.0,0.8874860920000001,1.0678081229999998
15-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.481560367,0.56919051
15-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.459963194,0.527260264
15-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.36246138,0.445851618
15-02-2016,24.02311516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-02-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.524916162,0.59971362
15-02-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.90308588,1.0744956669999999
15-02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.470255926,0.557092271
15-02-2021,0.0,-0.280096567,7.667781907,0.272438668,0.009266106,-0.331308463,0.456808401,0.528006095
15-02-2022,0.0,-0.058660568,7.581183648,0.057026438,0.011540242,-0.021894082,0.0,0.0
15-03-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.60015201,0.635602985
15-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.470801477,0.549034195
15-03-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.485812988,0.54477574
15-04-2017,34.13863748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-04-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.495524179,0.571981372
15-04-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.614448782,0.587564926
15-04-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.485743791,0.533788144
15-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,1.036544545,1.107279792
15-05-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.575279589,0.593427286
15-05-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.633398934,0.616171018
15-06-2016,38.79464449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-06-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-06-2019,26.17758794,0.0,0.0,0.0,0.0,0.0,0.0,0.563786316
15-06-2020,0.0,0.0,0.0,0.0,0.0,0.0,1.011533865,1.120145999
15-06-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.672638924,0.616089663
15-06-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.55473003,0.584313472
15-07-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.2154967509999999,1.276232389
15-07-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.532712847,0.0
15-07-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.547970706,0.610206048
15-07-2021,31.14616949,0.0,0.0,0.0,0.0,0.0,0.469353366,0.530145453
15-07-2022,0.0,0.0,0.0,0.0,0.0,0.0,1.185632027,1.1569575319999998
15-08-2019,0.0,0.0,0.0,0.0,0.0,0.0,1.156128104,1.250673614
15-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.563820225,0.610742032
15-08-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.422985346,0.488665392
15-08-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.573720402,0.569860152
15-09-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.9530601000000001,1.075031858
15-09-2019,0.0,0.0,0.0,0.0,0.0,0.0,1.147987573,0.0
15-09-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.458442079,0.517083353
15-09-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.666092409,0.609002776
15-09-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.589373301,0.571012703
15-10-2017,33.70262125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-10-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.9395790420000001,1.110520063
15-10-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.498651531,0.579965971
15-10-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.473609601,0.557362384
15-10-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.8387897529999999,0.994697292
15-11-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.426509479,0.534153966
15-11-2019,28.04585264,0.0,0.0,0.0,0.0,0.0,0.456564362,0.564281358
15-11-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.502024078,0.588250106
15-11-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.404595922,0.478839273
15-11-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.823389061,0.977748912
15-12-2016,25.11237583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-12-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.908613347,1.112902766
15-12-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-12-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.639878576,0.587015343
15-12-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.363429457,0.448234334
15-12-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.591308574,0.574658094
16-01-2017,22.13211975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.47890083,0.556226474
16-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.585328546,0.625844499
16-01-2021,0.0,-0.099028059,7.29875041,0.097170754,0.205860864,-0.076472403,0.0,0.0
16-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.437892599,0.493611957
16-02-2019,-12.16858944,-0.306305488,8.13350803,0.298603254,0.033938401,-0.252919765,0.435330906,0.518625458
16-02-2020,0.0,-0.349230729,7.593231589,0.344745041,0.071465506,-0.250992923,0.502390194,0.559953393
16-02-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-02-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.426493567,0.493733274
16-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.552381472,0.606844332
16-03-2021,27.96076009,0.0,0.0,0.0,0.0,0.0,1.038370604,1.121418754
16-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.542965434,0.577279173
16-04-2020,0.0,-0.211101229,7.622472432,0.209477539,0.123140216,-0.150535133,0.0,0.0
16-04-2021,0.0,-0.061290454,7.487532229,0.060050501,0.11792991,-0.068728876,0.45165491,0.516227077
16-04-2022,0.0,-0.08235798,7.619702404,0.08086732,0.011498251,-0.059811599,0.541420253,0.562457395
16-05-2020,-17.84010311,-0.218641828,7.630577861,0.215468434,0.087252749,-0.119160288,0.614544096,0.616194993
16-05-2021,0.0,-0.155154614,7.656195642,0.149454096,0.046750615,-0.094533322,0.563912421,0.585150602
16-05-2022,0.0,-0.107953791,7.799968532,0.106465337,0.034227124,-0.030136156,0.54520278,0.576935563
16-06-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-06-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620258239
16-06-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.595730794,0.632263529
16-06-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.9945075729999999,1.0939476240000001
16-06-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.512801394,0.564997288
16-07-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-07-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.550535663,0.0
16-07-2020,0.0,0.0,0.0,0.0,0.0,0.0,1.170316586,1.2401172520000001
16-07-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.581594942,0.575054287
16-07-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.640151454,0.595807163
16-08-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.590565314,0.62653126
16-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.591977792,0.629391975
16-08-2021,35.76988178,0.0,0.0,0.0,0.0,0.0,0.530527468,0.547847067
16-08-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.604696014,0.582665933
16-09-2018,29.13861906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-09-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.592929108,0.0
16-09-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.476173277,0.551218745
16-09-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-09-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.614808604,0.584136055
16-10-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.9839384870000001,1.1084429980000001
16-10-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.84460465,1.001973465
16-10-2020,33.01091801,0.0,0.0,0.0,0.0,0.0,0.508133776,0.562857211
16-10-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.475290567,0.537927554
16-10-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-11-2017,27.77709358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-11-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.45846426,0.5492331
16-11-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.800747281,1.0132299040000001
16-11-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.8966332530000001,1.091911525
16-11-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-11-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.424471909,0.48849071
16-12-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.491995897,0.567865654
16-12-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.593636373,0.632922138
16-12-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.630460011,0.586048666
16-12-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.480735243,0.523255264
16-12-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.40838074,0.482090938
17-01-2019,0.0,-0.036115905,7.304544819,0.035377058,0.107193818,-0.067382337,0.0,0.0
17-01-2020,0.0,-0.105240617,7.396097528,0.100138048,0.123592934,-0.192553763,0.417522369,0.52790617
17-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.7426633069999999,0.919377348
17-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.415368278,0.485183362
17-02-2017,23.46267399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.454242333,0.550094867
17-02-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.863529504,0.987100341
17-02-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.473159768,0.532547849
17-03-2018,29.19220992,0.0,0.0,0.0,0.0,0.0,0.45263802,0.556859856
17-03-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.599468826,0.644927059
17-03-2020,0.0,-0.793349827,8.23904174,0.785697233,-0.040408981,-0.695745247,0.570914843,0.626514943
17-03-2021,0.0,-0.677241029,7.717174132,0.662616497,0.023441051,-0.627935726,0.450515584,0.510427313
17-03-2022,0.0,-0.105582819,7.70585851,0.103570405,0.009421863,-0.027774039,0.9511351940000001,1.0879736100000001
17-04-2019,0.0,-0.188624929,7.742062961,0.185493599,0.068451043,-0.109155,0.0,0.0
17-04-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.578860147,0.626142457
17-04-2021,31.15219616,0.0,0.0,0.0,0.0,0.0,0.4887516,0.544679379
17-04-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.534137564,0.569347494
17-05-2017,35.00744996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-05-2019,0.0,-0.093134553,7.787741293,0.092097736,0.077370556,-0.032993378,0.0,0.0
17-05-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.429668068,0.507890226
17-05-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-06-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.0237604710000001,0.0
17-06-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6196864
17-06-2020,-42.38402266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-06-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-06-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-07-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-07-2019,-42.13656186,0.0,0.0,0.0,0.0,0.0,0.520089696,0.0
17-07-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.597928485,0.630688816
17-07-2021,0.0,0.0,0.0,0.0,0.0,0.0,1.163915752,1.149871302
17-07-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-08-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.594177814,0.629929644
17-08-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.482970037,0.532067961
17-08-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.645304454,0.599005082
17-09-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.464254924,0.535195714
17-09-2021,0.0,0.0,0.0,0.0,0.0,0.0,1.22160575,1.174082291
17-09-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.594639384,0.57567688
17-10-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.450970347,0.526462791
17-10-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.456278912,0.541511229
17-10-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.430673772,0.504934612
17-11-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.478469411,0.561914461
17-11-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.412385189,0.505138975
17-11-2020,27.59371571,-0.094634897,7.230126987,0.091692425,0.127294398,-0.118770171,0.460403898,0.545343047
17-11-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.467025072,0.512480974
17-11-2022,0.0,-0.017108209,7.241682094,0.016642701,0.03330573,-0.053824208,0.369445295,0.451130199
17-12-2019,19.90725133,0.0,0.0,0.0,0.0,0.0,0.593720687,0.640495607
17-12-2020,0.0,-0.214045308,7.259019053,0.208878883,0.098971826,-0.128514907,0.658275055,0.598188429
17-12-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.430236065,0.492324383
17-12-2022,0.0,-0.04322434,7.614748391,0.041873146,0.011836199,-0.006208911,0.417065872,0.493483139
18-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.405367295,0.522931909
18-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.51495363,0.605555891
18-01-2020,14.66142756,0.0,0.0,0.0,0.0,0.0,0.448383423,0.542754508
18-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.436534707,0.500895796
18-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.983759783,1.049361774
18-02-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.426172658,0.539612107
18-02-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.501248368,0.596274421
18-02-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.482135854,0.534817857
18-02-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.416543277,0.485516206
18-02-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.8565661010000001,1.0233245549999999
18-03-2016,27.52494957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-03-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.507888987,0.58135033
18-03-2019,0.0,-0.889767552,7.690634695,0.876998023,-0.02567573,-0.166001957,1.103064603,1.201248057
18-03-2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0267281769999999,1.159154794
18-03-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-03-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.520946407,0.557884815
18-04-2018,32.88831394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-04-2020,0.0,0.0,0.0,0.0,0.0,0.0,1.030446024,1.096830113
18-04-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.540798818,0.552041155
18-04-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.573951786,0.590573186
18-05-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.557927019,0.615713465
18-05-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.536324482,0.568716704
18-05-2022,0.0,0.0,0.0,0.0,0.0,0.0,1.145456332,1.1616163519999998
18-06-2017,36.50638597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-06-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.1227702389999998,0.0
18-06-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597850414
18-06-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.569681077,0.622338393
18-06-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.569743308,0.57713237
18-06-2022,0.0,0.0,0.0,0.0,0.0,0.0,1.000098262,1.084726063
18-07-2018,0.0,0.0,0.0,0.0,0.0,0.0,1.2097662919999999,1.2125056189999999
18-07-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.568657197,0.0
18-07-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-07-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.5579789,0.57663282
18-07-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.599605336,0.580521007
